用户id,年龄,性别,省份,城市,来源渠道,event事件,event path,客户端时间,场景,类型
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/10/29 18:08:12,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入首页,,2022/10/29 18:09:22,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/10/29 18:17:33,正文页,体育
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/10/29 18:19:22,正文页,体育
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/10/29 18:22:12,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/10/30 20:12:43,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/10/30 20:17:23,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,观看直播,,2022/10/30 20:22:16,正文页,教育
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/10/31 23:10:23,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/10/31 23:12:33,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:13:17,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:16:22,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/10/31 23:19:11,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:20:43,正文页,体育
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/10/31 23:25:10,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:26:13,正文页,教育
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:27:21,正文页,教育
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/10/31 23:29:20,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:30:12,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/10/31 23:35:49,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/01 08:16:21,正文页,体育
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/01 08:19:13,正文页,体育
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/01 08:23:32,正文页,体育
user22,44,男,河南省,焦作市,主动打开,进入首页,,2022/11/01 08:26:12,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/01 08:27:41,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/11/01 08:31:14,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/11/01 08:33:12,正文页,教育
user22,44,男,河南省,焦作市,主动打开,观看直播,,2022/11/01 08:36:14,正文页,教育
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/11/02 10:11:30,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入首页,,2022/11/02 10:12:11,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/11/02 10:13:31,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/02 10:15:12,正文页,教育
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/02 10:22:12,正文页,教育
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/02 10:23:16,正文页,教育
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/02 10:25:19,正文页,教育
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/11/02 10:27:12,正文页,教育
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/11/02 10:29:33,正文页,教育
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/11/02 10:32:41,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/11/02 10:35:06,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读文章,,2022/11/02 17:23:02,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读文章,,2022/11/02 17:27:27,正文页,体育
user22,44,男,河南省,焦作市,推送打开,观看直播,,2022/11/03 13:26:14,正文页,教育
user22,44,男,河南省,焦作市,推送打开,播放视频,,2022/11/03 13:29:23,正文页,教育
user22,44,男,河南省,焦作市,推送打开,阅读文章,,2022/11/03 13:30:12,正文页,教育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/03 13:32:47,正文页,教育
user22,44,男,河南省,焦作市,推送打开,进入列表页,,2022/11/03 13:35:14,聚合页,综合
user22,44,男,河南省,焦作市,推送打开,观看直播 ,,2022/11/03 13:39:11,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/03 13:44:50,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读文章,,2022/11/03 13:47:06,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/06 09:07:10,正文页,教育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/06 09:09:33,正文页,教育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/06 09:12:34,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/06 09:15:21,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读文章,,2022/11/06 09:17:34,正文页,教育
user22,44,男,河南省,焦作市,推送打开,观看直播,,2022/11/06 09:19:02,正文页,教育
user22,44,男,河南省,焦作市,推送打开,进入列表页,,2022/11/06 09:23:16,聚合页,综合
user22,44,男,河南省,焦作市,推送打开,播放视频,,2022/11/06 09:25:10,正文页,体育
user22,44,男,河南省,焦作市,推送打开,播放视频,,2022/11/06 09:28:18,正文页,体育
user22,44,男,河南省,焦作市,推送打开,播放视频,,2022/11/06 09:29:02,正文页,体育
user22,44,男,河南省,焦作市,推送打开,阅读小说 ,,2022/11/06 09:33:20,正文页,体育
user22,44,男,河南省,焦作市,推送打开,进入列表页,,2022/11/06 09:35:10,聚合页,综合
user22,44,男,河南省,焦作市,推送打开,观看直播,,2022/11/06 09:37:22,正文页,新闻
user22,44,男,河南省,焦作市,推送打开,观看直播,,2022/11/06 09:40:10,正文页,新闻
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/11/06 12:10:33,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/11/06 12:15:15,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/11/06 12:17:17,正文页,体育
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/11/06 12:19:20,正文页,体育
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/06 12:23:31,正文页,体育
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/06 12:25:06,正文页,体育
user22,44,男,河南省,焦作市,主动打开,进入app,,2022/11/06 20:22:04,生命周期,其他
user22,44,男,河南省,焦作市,主动打开,进入首页,,2022/11/06 20:24:13,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,进入列表页,,2022/11/06 20:25:11,聚合页,综合
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/06 20:29:34,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/06 20:31:12,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,阅读小说 ,,2022/11/06 20:36:26,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,观看直播 ,,2022/11/06 20:38:22,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/11/06 20:39:47,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,阅读文章,,2022/11/06 20:45:23,正文页,娱乐
user22,44,男,河南省,焦作市,主动打开,播放视频,,2022/11/06 20:47:54,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,进入app,,2022/10/28 11:04:23,生命周期,其他
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/10/28 11:05:11,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/10/28 11:07:42,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/28 11:11:23,正文页,体育
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/10/28 13:10:12,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/10/28 13:13:34,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/28 13:15:22,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/10/28 13:19:23,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/10/28 13:25:16,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/28 13:31:42,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,观看直播 ,,2022/10/28 13:39:11,正文页,财经
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/29 11:12:34,正文页,体育
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/29 11:15:12,正文页,财经
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/29 11:19:33,正文页,财经
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/10/29 11:26:12,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/29 11:42:12,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/10/29 15:12:02,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/10/29 15:15:13,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/29 15:16:15,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 15:19:05,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 15:22:06,正文页,教育
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/29 15:24:33,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 15:26:08,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 15:29:11,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 15:34:12,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 17:17:13,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/29 17:19:23,正文页,教育
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/29 17:21:36,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/10/29 17:24:12,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/29 17:26:38,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/29 17:31:21,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/10/29 19:35:23,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/29 19:39:34,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/29 19:43:12,正文页,财经
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/29 19:47:12,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/29 19:49:37,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/10/29 19:54:39,正文页,财经
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/10/30 10:01:11,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/10/30 10:03:11,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/30 10:05:21,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/30 10:07:33,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/30 10:09:43,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/30 10:13:11,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/30 10:16:21,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/30 10:19:18,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/30 10:22:10,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/30 10:25:22,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/30 10:29:12,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/30 16:10:20,正文页,财经
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/30 16:12:33,正文页,财经
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/30 16:16:22,正文页,财经
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/10/30 16:19:51,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/30 16:22:31,正文页,体育
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/10/30 16:26:32,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/30 16:29:24,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/10/30 16:32:41,正文页,体育
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/10/31 14:12:02,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/10/31 14:14:11,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/31 14:17:21,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/31 14:18:11,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/31 14:19:22,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/31 14:32:07,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/31 14:34:12,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/10/31 14:36:11,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/10/31 14:37:34,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/10/31 16:11:09,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/10/31 16:15:10,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/31 16:16:24,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/31 16:18:24,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/10/31 16:19:11,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/10/31 16:24:12,正文页,新闻
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/10/31 16:27:45,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/10/31 16:33:08,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/31 22:13:18,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/10/31 22:15:22,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/31 22:17:20,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/10/31 22:18:21,正文页,财经
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/10/31 22:21:09,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/31 22:26:24,正文页,体育
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/10/31 22:28:33,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/31 22:33:11,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/10/31 22:35:27,正文页,体育
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/01 12:15:17,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/01 12:17:11,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/01 12:19:19,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/01 12:23:31,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/01 12:25:11,正文页,财经
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/11/01 12:28:23,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/01 12:32:11,正文页,娱乐
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/01 12:35:02,正文页,娱乐
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/01 12:37:36,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/11/01 14:02:36,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/11/01 14:05:11,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/01 14:07:21,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/01 14:09:31,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/01 14:12:31,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/01 14:23:11,正文页,财经
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/11/01 14:32:12,正文页,财经
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/11/01 14:35:43,正文页,财经
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/01 14:38:11,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/01 14:39:45,正文页,教育
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/11/01 15:20:11,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/01 15:25:13,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,观看直播 ,,2022/11/01 15:35:34,正文页,体育
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/01 15:38:24,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/01 15:41:14,正文页,财经
user23,22,男,河南省,商丘市,主动打开,观看直播 ,,2022/11/01 15:43:10,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/01 15:45:22,正文页,财经
user23,22,男,河南省,商丘市,主动打开,观看直播 ,,2022/11/01 15:46:17,正文页,财经
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/11/02 06:32:11,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/11/02 06:34:46,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/02 06:36:18,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:40:06,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:45:36,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:46:37,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:48:25,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/02 06:49:39,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/11/02 06:51:40,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:52:12,正文页,教育
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/11/02 06:53:41,正文页,财经
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/11/02 06:54:06,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/02 06:55:12,正文页,教育
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/11/02 06:56:31,正文页,教育
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/11/02 09:20:45,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/11/02 09:21:05,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/11/02 09:23:10,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/02 09:25:04,正文页,体育
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/02 09:27:16,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/02 09:31:22,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/02 09:33:44,正文页,体育
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/02 09:34:01,正文页,体育
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/02 09:35:17,正文页,体育
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/02 17:08:02,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/02 17:10:10,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/02 17:11:05,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/02 17:13:11,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/02 17:14:12,正文页,教育
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/02 17:15:12,正文页,教育
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/02 17:17:13,正文页,教育
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/02 17:18:23,正文页,教育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/03 15:47:24,正文页,教育
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/11/03 15:49:02,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/03 15:50:34,正文页,娱乐
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 16:11:10,正文页,娱乐
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/11/03 16:13:45,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/03 16:18:56,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/11/03 16:19:17,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/03 16:23:21,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/11/03 17:00:32,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/03 17:03:12,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/03 17:05:23,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/03 21:25:06,正文页,新闻
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/11/03 21:34:23,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,进入列表页,,2022/11/03 21:35:12,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 21:36:34,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/03 21:38:06,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 21:39:14,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播 ,,2022/11/03 21:40:37,正文页,财经
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/11/03 21:41:11,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 21:43:39,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 21:45:40,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/03 21:46:21,正文页,财经
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/11/04 12:31:18,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/11/04 12:32:44,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/04 12:33:14,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/04 12:36:19,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/04 12:37:25,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/04 12:38:18,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/04 12:39:24,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/04 12:42:25,正文页,娱乐
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/11/04 12:52:05,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,播放视频,,2022/11/04 12:54:21,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/04 12:56:29,正文页,财经
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/04 12:58:02,正文页,财经
user23,22,男,河南省,商丘市,主动打开,进入app,,2022/11/05 13:03:43,生命周期,其他
user23,22,男,河南省,商丘市,主动打开,进入首页,,2022/11/05 13:05:12,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,进入列表页,,2022/11/05 13:06:42,聚合页,综合
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/05 13:07:18,正文页,教育
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/11/05 13:08:34,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/05 13:09:31,正文页,教育
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/11/05 13:11:13,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读小说 ,,2022/11/05 13:12:12,正文页,教育
user23,22,男,河南省,商丘市,主动打开,观看直播,,2022/11/05 13:22:22,正文页,教育
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/05 13:25:03,正文页,体育
user23,22,男,河南省,商丘市,主动打开,阅读文章,,2022/11/05 13:26:01,正文页,体育
user23,22,男,河南省,商丘市,主动打开,观看直播 ,,2022/11/05 13:28:04,正文页,体育
user23,22,男,河南省,商丘市,推送打开,进入首页,,2022/11/06 10:32:47,聚合页,综合
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/11/06 10:34:47,正文页,教育
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/06 10:35:01,正文页,教育
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/06 10:37:03,正文页,教育
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/06 10:40:20,正文页,教育
user23,22,男,河南省,商丘市,推送打开,播放视频,,2022/11/06 10:47:12,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读文章,,2022/11/06 10:48:15,正文页,财经
user23,22,男,河南省,商丘市,推送打开,观看直播,,2022/11/06 10:49:19,正文页,财经
user23,22,男,河南省,商丘市,推送打开,阅读小说 ,,2022/11/06 10:54:22,正文页,财经
user24,42,女,云南省,昆明市,推送打开,阅读小说 ,,2022/10/28 10:32:44,正文页,教育
user24,42,女,云南省,昆明市,推送打开,进入列表页,,2022/10/28 10:33:12,聚合页,综合
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:36:02,正文页,体育
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:38:15,正文页,体育
user24,42,女,云南省,昆明市,推送打开,进入列表页,,2022/10/28 10:39:22,聚合页,综合
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:40:05,正文页,娱乐
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:45:46,正文页,娱乐
user24,42,女,云南省,昆明市,推送打开,观看直播,,2022/10/28 10:51:03,正文页,教育
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:51:36,正文页,新闻
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 10:53:51,正文页,新闻
user24,42,女,云南省,昆明市,推送打开,进入列表页,,2022/10/28 10:55:12,聚合页,综合
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 11:03:00,正文页,财经
user24,42,女,云南省,昆明市,推送打开,播放视频,,2022/10/28 11:04:32,正文页,财经
